id,age,gender,state,country,latitude,longitude,traffic_source,user_id,order_id,status,sale_price
31951,19,F,Florida,United States,27.58805367,-82.53880647,Search,31951,39507,Complete,127.51000213623048
42660,33,F,Florida,United States,27.58805367,-82.53880647,Search,42660,53012,Complete,49.5
42660,33,F,Florida,United States,27.58805367,-82.53880647,Search,42660,53012,Complete,22.969999313354489
35889,24,F,Hessen,Germany,51.249284,9.409690037,Email,35889,44469,Complete,199.0
35889,24,F,Hessen,Germany,51.249284,9.409690037,Email,35889,44469,Complete,20.989999771118164
28656,23,F,Florida,United States,27.3261703,-82.47258092,Facebook,28656,35424,Complete,12.0
93460,68,M,Florida,United States,27.3261703,-82.47258092,Organic,93460,116305,Complete,54.0
93460,68,M,Florida,United States,27.3261703,-82.47258092,Organic,93460,116305,Complete,225.0
93460,68,M,Florida,United States,27.3261703,-82.47258092,Organic,93460,116305,Complete,284.75
93460,68,M,Florida,United States,27.3261703,-82.47258092,Organic,93460,116305,Complete,64.949996948242188
12403,43,M,Florida,United States,27.18701614,-81.82124516,Search,12403,15258,Complete,198.0
12403,43,M,Florida,United States,27.18701614,-81.82124516,Search,12403,15258,Complete,36.580001831054688
27334,52,M,Florida,United States,27.18701614,-81.82124516,Organic,27334,33851,Complete,79.0
67689,58,M,Florida,United States,27.18701614,-81.82124516,Search,67689,84392,Complete,125.0
67689,58,M,Florida,United States,27.18701614,-81.82124516,Search,67689,84392,Complete,179.0
17718,55,F,Occitanie,France,43.79487972,3.869217616,Search,17718,21853,Complete,12.989999771118164
36940,54,M,Florida,United States,27.02693192,-82.33371651,Search,36940,45820,Complete,25.0
36940,54,M,Florida,United States,27.02693192,-82.33371651,Search,36940,45820,Complete,15.75
36940,54,M,Florida,United States,27.02693192,-82.33371651,Search,36940,45820,Complete,119.0
36940,54,M,Florida,United States,27.02693192,-82.33371651,Search,36940,45820,Complete,34.9900016784668
36868,47,M,Occitanie,France,43.69294538,4.110059588,Search,36868,45724,Complete,27.299999237060547
99474,24,M,Occitanie,France,43.27893512,3.283236254,Organic,99474,123846,Complete,9.9899997711181641
8225,48,M,Nordrhein-Westfalen,Germany,51.51342191,9.092450799,Search,8225,10038,Complete,33.9900016784668
27939,54,M,Nordrhein-Westfalen,Germany,51.44652717,8.838966174,Email,27939,34582,Complete,36.0
91984,69,F,Florida,United States,29.16036794,-82.12882567,Search,91984,114510,Complete,47.880001068115234
91984,69,F,Florida,United States,29.16036794,-82.12882567,Search,91984,114510,Complete,29.899999618530277
77201,15,M,Florida,United States,29.11824167,-81.99683989,Email,77201,96216,Complete,118.0
77201,15,M,Florida,United States,29.11824167,-81.99683989,Email,77201,96216,Complete,21.950000762939453
23005,31,M,Florida,United States,29.08190242,-82.19775939,Search,23005,28487,Complete,68.0
23005,31,M,Florida,United States,29.08190242,-82.19775939,Search,23005,28487,Complete,15.699999809265137
23005,31,M,Florida,United States,29.08190242,-82.19775939,Search,23005,28487,Complete,39.450000762939446
83793,32,M,Hessen,Germany,51.26617971,8.842708513,Search,83793,104349,Complete,59.0
51919,23,F,Occitanie,France,43.34748383,3.230810779,Search,51919,64628,Complete,94.949996948242173
14416,43,F,Occitanie,France,43.50632932,3.635270719,Organic,14416,17771,Complete,34.0
1812,54,M,Occitanie,France,43.50632932,3.635270719,Search,1812,2266,Complete,30.0
1812,54,M,Occitanie,France,43.50632932,3.635270719,Search,1812,2266,Complete,9.9899997711181641
1812,54,M,Occitanie,France,43.50632932,3.635270719,Search,1812,2266,Complete,89.949996948242173
14352,29,M,Occitanie,France,43.62424505,3.72080594,Search,14352,17692,Complete,104.98999786376952
55722,26,M,Occitanie,France,43.62424505,3.72080594,Search,55722,69390,Complete,99.0
55722,26,M,Occitanie,France,43.62424505,3.72080594,Search,55722,69389,Complete,158.0
55722,26,M,Occitanie,France,43.62424505,3.72080594,Search,55722,69389,Complete,14.989999771118164
8564,32,F,Occitanie,France,43.59562015,3.15518536,Search,8564,10445,Complete,109.0
10336,40,M,Florida,United States,28.47035375,-82.59631373,Search,10336,12664,Complete,36.0
95033,67,M,Florida,United States,28.47035375,-82.59631373,Organic,95033,118268,Complete,65.0
59925,52,F,Florida,United States,28.48271014,-82.55322734,Search,59925,74645,Complete,59.9900016784668
64106,47,M,Florida,United States,28.48271014,-82.55322734,Search,64106,79956,Complete,14.220000267028809
44445,35,F,Florida,United States,28.47920819,-82.50845802,Search,44445,55206,Complete,139.0
44445,35,F,Florida,United States,28.47920819,-82.50845802,Search,44445,55207,Complete,27.950000762939453
88786,36,M,Florida,United States,28.47920819,-82.50845802,Search,88786,110553,Complete,59.5
1418,60,M,Florida,United States,28.25900161,-82.52459976,Search,1418,1803,Complete,76.300003051757812
25553,23,F,Florida,United States,28.23673195,-82.73969919,Search,25553,31610,Complete,89.5
25553,23,F,Florida,United States,28.23673195,-82.73969919,Search,25553,31610,Complete,134.0
46130,47,M,Florida,United States,28.23673195,-82.73969919,Search,46130,57316,Complete,25.489999771118164
37476,58,F,Florida,United States,28.24361033,-82.69307217,Organic,37476,46470,Complete,129.0
46110,37,F,Florida,United States,28.28762919,-82.62628536,Organic,46110,57288,Complete,125.0
46110,37,F,Florida,United States,28.28762919,-82.62628536,Organic,46110,57288,Complete,6.9800000190734863
46110,37,F,Florida,United States,28.28762919,-82.62628536,Organic,46110,57288,Complete,19.989999771118164
46110,37,F,Florida,United States,28.28762919,-82.62628536,Organic,46110,57288,Complete,31.899999618530277
35891,14,F,Florida,United States,28.20165247,-82.66125772,Search,35891,44471,Complete,7.9499998092651358
70024,63,F,Florida,United States,28.20165247,-82.66125772,Search,70024,87285,Complete,25.0
70024,63,F,Florida,United States,28.20165247,-82.66125772,Search,70024,87284,Complete,33.959999084472656
70024,63,F,Florida,United States,28.20165247,-82.66125772,Search,70024,87284,Complete,44.950000762939446
25154,25,F,Florida,United States,28.39058046,-82.66173836,Organic,25154,31133,Complete,13.0
37701,19,F,Florida,United States,28.08702161,-82.76194219,Search,37701,46747,Complete,19.950000762939453
99403,37,M,Florida,United States,28.08702161,-82.76194219,Search,99403,123764,Complete,79.5
85209,60,F,Florida,United States,28.15323678,-82.76867486,Search,85209,106138,Complete,16.670000076293945
7949,14,M,Florida,United States,28.15323678,-82.76867486,Search,7949,9665,Complete,69.0
7949,14,M,Florida,United States,28.15323678,-82.76867486,Search,7949,9665,Complete,33.979999542236328
83388,37,M,Florida,United States,28.15323678,-82.76867486,Search,83388,103844,Complete,75.0
83388,37,M,Florida,United States,28.15323678,-82.76867486,Search,83388,103844,Complete,29.989999771118164
13091,61,F,Florida,United States,28.03760144,-82.78642609,Search,13091,16124,Complete,79.989997863769531
41923,32,F,Florida,United States,28.03760144,-82.78642609,Search,41923,52079,Complete,34.0
41923,32,F,Florida,United States,28.03760144,-82.78642609,Search,41923,52079,Complete,85.120002746582031
29520,39,F,Florida,United States,28.52566504,-81.75641924,Search,29520,36540,Complete,35.0
59322,43,F,Florida,United States,28.52566504,-81.75641924,Search,59322,73918,Complete,7.5
1527,42,M,Florida,United States,28.52566504,-81.75641924,Search,1527,1921,Complete,14.550000190734863
30561,63,F,Florida,United States,28.30535316,-81.42583683,Search,30561,37848,Complete,25.0
85208,48,F,Florida,United States,28.30535316,-81.42583683,Display,85208,106137,Complete,40.0
85208,48,F,Florida,United States,28.30535316,-81.42583683,Display,85208,106137,Complete,89.989997863769531
85208,48,F,Florida,United States,28.30535316,-81.42583683,Display,85208,106137,Complete,49.900001525878906
1186,31,M,Florida,United States,28.30535316,-81.42583683,Search,1186,1503,Complete,9.0600004196167
79635,22,M,Florida,United States,28.30535316,-81.42583683,Search,79635,99303,Complete,25.0
79635,22,M,Florida,United States,28.30535316,-81.42583683,Search,79635,99303,Complete,49.5
93520,58,F,Florida,United States,28.33044327,-81.35454072,Search,93520,116381,Complete,29.950000762939453
71866,68,M,Florida,United States,28.33044327,-81.35454072,Search,71866,89574,Complete,75.0
71866,68,M,Florida,United States,28.33044327,-81.35454072,Search,71866,89574,Complete,15.989999771118164
71866,68,M,Florida,United States,28.33044327,-81.35454072,Search,71866,89574,Complete,28.989999771118164
49136,20,M,Florida,United States,28.29659478,-81.33411199,Search,49136,61079,Complete,59.9900016784668
41158,21,F,Florida,United States,28.77840262,-81.87981252,Organic,41158,51147,Complete,15.0
41158,21,F,Florida,United States,28.77840262,-81.87981252,Organic,41158,51147,Complete,54.950000762939446
2612,36,M,Florida,United States,28.77840262,-81.87981252,Search,2612,3236,Complete,107.9499969482422
61893,13,M,Florida,United States,28.77840262,-81.87981252,Facebook,61893,77174,Complete,24.139999389648441
78905,43,M,Florida,United States,28.77840262,-81.87981252,Search,78905,98369,Complete,24.0
78905,43,M,Florida,United States,28.77840262,-81.87981252,Search,78905,98369,Complete,170.0
4641,40,F,Florida,United States,28.22518837,-81.49706408,Search,4641,5667,Complete,25.0
4641,40,F,Florida,United States,28.22518837,-81.49706408,Search,4641,5667,Complete,16.989999771118164
35526,24,M,Florida,United States,28.22518837,-81.49706408,Search,35526,44019,Complete,8.630000114440918
53154,16,F,Florida,United States,28.09285607,-81.43741964,Organic,53154,66189,Complete,40.0
88716,29,F,Florida,United States,28.09285607,-81.43741964,Search,88716,110468,Complete,11.659999847412108
30522,25,F,Florida,United States,28.24180509,-81.28907308,Email,30522,37798,Complete,23.0
44302,67,F,Florida,United States,28.84247682,-82.05716612,Organic,44302,55012,Complete,22.950000762939453
76082,61,F,Florida,United States,28.84247682,-82.05716612,Search,76082,94810,Complete,24.989999771118164
82234,41,M,Florida,United States,28.84247682,-82.05716612,Display,82234,102419,Complete,65.0
82234,41,M,Florida,United States,28.84247682,-82.05716612,Display,82234,102419,Complete,55.0
89894,58,M,Florida,United States,28.84247682,-82.05716612,Search,89894,111945,Complete,49.9900016784668
89894,58,M,Florida,United States,28.84247682,-82.05716612,Search,89894,111945,Complete,24.8799991607666
65334,30,F,Florida,United States,28.48047875,-81.55299798,Facebook,65334,81479,Complete,65.0
65334,30,F,Florida,United States,28.48047875,-81.55299798,Facebook,65334,81481,Complete,21.299999237060547
21347,42,M,Florida,United States,28.48047875,-81.55299798,Search,21347,26450,Complete,69.489997863769531
4728,20,F,Florida,United States,28.49148459,-81.62600664,Search,4728,5775,Complete,30.0
40001,14,F,Florida,United States,28.49148459,-81.62600664,Search,40001,49693,Complete,38.0
40001,14,F,Florida,United States,28.49148459,-81.62600664,Search,40001,49693,Complete,75.069999694824219
13044,20,M,Florida,United States,28.49148459,-81.62600664,Facebook,13044,16063,Complete,12.550000190734863
41809,65,M,Florida,United States,28.49148459,-81.62600664,Search,41809,51932,Complete,98.0
84475,35,M,Florida,United States,28.49148459,-81.62600664,Email,84475,105226,Complete,25.0
84475,35,M,Florida,United States,28.49148459,-81.62600664,Email,84475,105226,Complete,88.0
84475,35,M,Florida,United States,28.49148459,-81.62600664,Email,84475,105227,Complete,2.9900000095367432
84475,35,M,Florida,United States,28.49148459,-81.62600664,Email,84475,105226,Complete,15.640000343322754
84475,35,M,Florida,United States,28.49148459,-81.62600664,Email,84475,105226,Complete,42.9900016784668
84475,35,M,Florida,United States,28.49148459,-81.62600664,Email,84475,105227,Complete,23.159999847412109
84475,35,M,Florida,United States,28.49148459,-81.62600664,Email,84475,105227,Complete,7.9899997711181632
84475,35,M,Florida,United States,28.49148459,-81.62600664,Email,84475,105227,Complete,47.950000762939446
87630,16,M,Florida,United States,28.49148459,-81.62600664,Search,87630,109117,Complete,19.989999771118164
4069,36,F,Florida,United States,28.88171606,-81.79479266,Search,4069,4984,Complete,10.510000228881836
40547,13,M,Florida,United States,28.88171606,-81.79479266,Search,40547,50377,Complete,84.989997863769531
35913,52,M,Florida,United States,27.29695859,-80.29856407,Organic,35913,44505,Complete,25.0
35913,52,M,Florida,United States,27.29695859,-80.29856407,Organic,35913,44505,Complete,74.949996948242173
84282,18,F,Florida,United States,27.24645942,-80.38774766,Search,84282,104970,Complete,129.0
84282,18,F,Florida,United States,27.24645942,-80.38774766,Search,84282,104969,Complete,49.9900016784668
42239,59,F,Florida,United States,27.28588846,-80.239328,Search,42239,52487,Complete,9.5
42239,59,F,Florida,United States,27.28588846,-80.239328,Search,42239,52486,Complete,25.979999542236328
42239,59,F,Florida,United States,27.28588846,-80.239328,Search,42239,52486,Complete,31.989999771118164
46261,17,M,Florida,United States,27.28588846,-80.239328,Search,46261,57480,Complete,59.5
67773,54,F,Occitanie,France,43.5635201,3.902086164,Search,67773,84495,Complete,168.0
13666,60,M,Occitanie,France,43.6887466,3.799840459,Search,13666,16841,Complete,124.59999847412108
67723,69,F,Florida,United States,27.37361073,-80.30839479,Email,67723,84437,Complete,5.78000020980835
26454,50,F,Florida,United States,27.32324728,-80.35080802,Search,26454,32765,Complete,7.9800000190734863
26454,50,F,Florida,United States,27.32324728,-80.35080802,Search,26454,32765,Complete,19.989999771118164
26454,50,F,Florida,United States,27.32324728,-80.35080802,Search,26454,32765,Complete,13.760000228881836
11752,31,F,Florida,United States,27.32988874,-80.41212286,Search,11752,14430,Complete,36.0
11752,31,F,Florida,United States,27.32988874,-80.41212286,Search,11752,14430,Complete,85.0
11752,31,F,Florida,United States,27.32988874,-80.41212286,Search,11752,14429,Complete,75.0
11752,31,F,Florida,United States,27.32988874,-80.41212286,Search,11752,14430,Complete,49.900001525878906
71219,47,M,Bretagne,France,48.11117546,-1.69840588,Search,71219,88785,Complete,16.0
71219,47,M,Bretagne,France,48.11117546,-1.69840588,Search,71219,88782,Complete,49.5
71219,47,M,Bretagne,France,48.11117546,-1.69840588,Search,71219,88785,Complete,9.9899997711181641
71219,47,M,Bretagne,France,48.11117546,-1.69840588,Search,71219,88785,Complete,39.880001068115234
73690,53,M,Bretagne,France,48.11117546,-1.69840588,Search,73690,91851,Complete,59.9900016784668
83247,56,F,Alabama,United States,33.21929346,-86.7948295,Search,83247,103678,Complete,148.0
9039,48,M,Canarias,Spain,28.12303771,-15.46362141,Display,9039,11046,Complete,89.9800033569336
41154,27,F,Canarias,Spain,28.11820389,-15.43680255,Search,41154,51140,Complete,50.169998168945312
39978,19,F,Canarias,Spain,28.0983126,-15.44460479,Search,39978,49664,Complete,22.0
39978,19,F,Canarias,Spain,28.0983126,-15.44460479,Search,39978,49664,Complete,9.9499998092651367
99706,59,F,Canarias,Spain,28.08616776,-15.43222629,Search,99706,124133,Complete,14.989999771118164
99706,59,F,Canarias,Spain,28.08616776,-15.43222629,Search,99706,124133,Complete,51.029998779296882
94681,34,F,Canarias,Spain,28.05582566,-15.45255052,Search,94681,117780,Complete,114.0
76762,12,M,Canarias,Spain,28.05582566,-15.45255052,Search,76762,95680,Complete,129.0
76762,12,M,Canarias,Spain,28.05582566,-15.45255052,Search,76762,95680,Complete,125.0
23022,50,F,Canarias,Spain,28.08598543,-15.48685482,Search,23022,28521,Complete,32.0
55584,66,F,Canarias,Spain,28.08598543,-15.48685482,Search,55584,69213,Complete,10.479999542236328
2536,59,F,Alabama,United States,33.40304496,-86.9504251,Search,2536,3134,Complete,52.9900016784668
99685,15,M,Alabama,United States,33.46591193,-87.09102079,Search,99685,124103,Complete,32.0
17477,57,F,Hessen,Germany,50.78497107,8.793822002,Search,17477,21547,Complete,93.0
63090,24,M,Hessen,Germany,50.78497107,8.793822002,Organic,63090,78666,Complete,25.0
63090,24,M,Hessen,Germany,50.78497107,8.793822002,Organic,63090,78666,Complete,40.0
5465,31,M,Canarias,Spain,27.8144236,-15.52751978,Organic,5465,6648,Complete,29.0
5465,31,M,Canarias,Spain,27.8144236,-15.52751978,Organic,5465,6648,Complete,49.9900016784668
88171,32,M,Canarias,Spain,27.8144236,-15.52751978,Search,88171,109820,Complete,60.0
82566,55,F,Canarias,Spain,27.85544345,-15.46442177,Search,82566,102834,Complete,109.0
16018,15,F,Bretagne,France,48.35982961,-1.189219401,Search,16018,19751,Complete,82.0
16018,15,F,Bretagne,France,48.35982961,-1.189219401,Search,16018,19752,Complete,32.450000762939453
77724,14,M,Bretagne,France,48.35982961,-1.189219401,Organic,77724,96882,Complete,70.0
21544,16,M,Bretagne,France,48.29095709,-1.39453896,Search,21544,26700,Complete,25.0
25723,62,F,Bretagne,France,47.9721136,-1.494560511,Search,25723,31812,Complete,48.0
25723,62,F,Bretagne,France,47.9721136,-1.494560511,Search,25723,31812,Complete,24.979999542236328
90835,56,F,Alabama,United States,33.36698997,-86.09699412,Facebook,90835,113116,Complete,22.450000762939453
90835,56,F,Alabama,United States,33.36698997,-86.09699412,Facebook,90835,113116,Complete,92.4000015258789
90835,56,F,Alabama,United States,33.36698997,-86.09699412,Facebook,90835,113115,Complete,32.950000762939453
35334,52,F,Minas Gerais,Brasil,-19.47773288,-42.52526567,Search,35334,43772,Complete,59.5
66134,24,M,Alabama,United States,33.36698997,-86.09699412,Organic,66134,82427,Complete,80.0
681,15,M,Minas Gerais,Brasil,-19.47773288,-42.52526567,Search,681,857,Complete,25.0
681,15,M,Minas Gerais,Brasil,-19.47773288,-42.52526567,Search,681,858,Complete,40.349998474121087
28182,59,M,Minas Gerais,Brasil,-19.47773288,-42.52526567,Display,28182,34852,Complete,25.0
28182,59,M,Minas Gerais,Brasil,-19.47773288,-42.52526567,Display,28182,34852,Complete,18.5
17123,48,F,Minas Gerais,Brasil,-19.47234715,-42.57023946,Search,17123,21105,Complete,42.0
17123,48,F,Minas Gerais,Brasil,-19.47234715,-42.57023946,Search,17123,21107,Complete,68.949996948242188
17123,48,F,Minas Gerais,Brasil,-19.47234715,-42.57023946,Search,17123,21105,Complete,113.90000152587892
4213,54,M,Minas Gerais,Brasil,-19.47234715,-42.57023946,Search,4213,5151,Complete,104.5
24372,13,M,Minas Gerais,Brasil,-19.47234715,-42.57023946,Organic,24372,30176,Complete,26.0
24372,13,M,Minas Gerais,Brasil,-19.47234715,-42.57023946,Organic,24372,30175,Complete,51.75
33814,30,M,Minas Gerais,Brasil,-19.47234715,-42.57023946,Search,33814,41878,Complete,39.7599983215332
96877,51,M,Minas Gerais,Brasil,-19.47234715,-42.57023946,Organic,96877,120602,Complete,45.0
23283,41,F,Minas Gerais,Brasil,-19.44454557,-42.55453408,Search,23283,28840,Complete,25.0
69407,17,M,Minas Gerais,Brasil,-19.44454557,-42.55453408,Search,69407,86502,Complete,26.0
69407,17,M,Minas Gerais,Brasil,-19.44454557,-42.55453408,Search,69407,86502,Complete,64.0
30653,34,M,Bretagne,France,48.02596709,-1.748406207,Organic,30653,37951,Complete,59.0
30653,34,M,Bretagne,France,48.02596709,-1.748406207,Organic,30653,37950,Complete,14.989999771118164
30653,34,M,Bretagne,France,48.02596709,-1.748406207,Organic,30653,37951,Complete,29.989999771118164
94679,47,M,Bretagne,France,48.02596709,-1.748406207,Search,94679,117778,Complete,17.639999389648438
94679,47,M,Bretagne,France,48.02596709,-1.748406207,Search,94679,117777,Complete,33.9900016784668
60690,60,F,Minas Gerais,Brasil,-19.50450884,-42.61813342,Search,60690,75661,Complete,89.989997863769531
60690,60,F,Minas Gerais,Brasil,-19.50450884,-42.61813342,Search,60690,75661,Complete,11.989999771118164
60690,60,F,Minas Gerais,Brasil,-19.50450884,-42.61813342,Search,60690,75661,Complete,29.989999771118164
60690,60,F,Minas Gerais,Brasil,-19.50450884,-42.61813342,Search,60690,75661,Complete,58.450000762939446
66304,48,M,Minas Gerais,Brasil,-19.50450884,-42.61813342,Email,66304,82639,Complete,40.400001525878906
59396,55,M,Alabama,United States,33.64934318,-86.5644249,Organic,59396,74020,Complete,279.0
4030,62,M,Canarias,Spain,27.99606479,-15.41884866,Organic,4030,4942,Complete,58.0
4030,62,M,Canarias,Spain,27.99606479,-15.41884866,Organic,4030,4942,Complete,49.5
4030,62,M,Canarias,Spain,27.99606479,-15.41884866,Organic,4030,4942,Complete,32.560001373291016
99643,23,M,Canarias,Spain,27.99606479,-15.41884866,Search,99643,124053,Complete,13.989999771118164
18140,43,F,Alabama,United States,33.46517505,-86.81156063,Search,18140,22404,Complete,154.0
26338,65,F,Alabama,United States,33.649332,-86.70372205,Search,26338,32610,Complete,120.0
26338,65,F,Alabama,United States,33.649332,-86.70372205,Search,26338,32610,Complete,198.0
26338,65,F,Alabama,United States,33.649332,-86.70372205,Search,26338,32610,Complete,58.799999237060554
17191,48,M,Alabama,United States,33.649332,-86.70372205,Search,17191,21203,Complete,50.0
32820,39,M,Alabama,United States,33.649332,-86.70372205,Search,32820,40637,Complete,39.5
32820,39,M,Alabama,United States,33.649332,-86.70372205,Search,32820,40636,Complete,49.799999237060554
57060,29,M,Alabama,United States,33.42129713,-86.78733086,Email,57060,71056,Complete,79.5
98878,40,F,Canarias,Spain,28.0159837,-15.44524175,Search,98878,123118,Complete,28.0
98878,40,F,Canarias,Spain,28.0159837,-15.44524175,Search,98878,123118,Complete,16.989999771118164
94540,55,M,Canarias,Spain,28.02941811,-15.4172311,Facebook,94540,117621,Complete,89.0
96980,33,M,Bretagne,France,48.01657833,-1.644223224,Search,96980,120729,Complete,65.0
37243,46,F,Alabama,United States,33.41974023,-86.67387901,Facebook,37243,46192,Complete,88.0
37243,46,F,Alabama,United States,33.41974023,-86.67387901,Facebook,37243,46192,Complete,45.0
68636,64,M,Alabama,United States,33.41974023,-86.67387901,Search,68636,85530,Complete,25.0
94817,24,F,Alabama,United States,33.35683071,-86.82021855,Search,94817,117960,Complete,49.9900016784668
70638,30,M,Canarias,Spain,27.93344769,-15.43038147,Search,70638,88065,Complete,95.0
92161,51,M,Canarias,Spain,27.93344769,-15.43038147,Search,92161,114725,Complete,142.80000305175781
96586,44,M,Hessen,Germany,50.83204538,9.018731623,Search,96586,120246,Complete,50.0
96586,44,M,Hessen,Germany,50.83204538,9.018731623,Search,96586,120246,Complete,49.5
96586,44,M,Hessen,Germany,50.83204538,9.018731623,Search,96586,120246,Complete,17.989999771118164
96586,44,M,Hessen,Germany,50.83204538,9.018731623,Search,96586,120246,Complete,20.600000381469727
90111,53,M,Bretagne,France,47.8913187,-1.587927251,Organic,90111,112192,Complete,129.99000549316406
6732,20,M,Bretagne,France,48.19912087,-1.485521083,Search,6732,8213,Complete,78.0
39898,64,F,Hessen,Germany,50.57658738,8.720634451,Search,39898,49563,Complete,29.5
95465,28,F,Alabama,United States,33.17860185,-87.61596952,Search,95465,118823,Complete,13.390000343322754
95465,28,F,Alabama,United States,33.17860185,-87.61596952,Search,95465,118823,Complete,24.950000762939453
95465,28,F,Alabama,United States,33.17860185,-87.61596952,Search,95465,118823,Complete,9.9499998092651367
95465,28,F,Alabama,United States,33.17860185,-87.61596952,Search,95465,118822,Complete,34.9900016784668
95465,28,F,Alabama,United States,33.17860185,-87.61596952,Search,95465,118823,Complete,51.950000762939446
15440,13,M,Alabama,United States,33.17860185,-87.61596952,Search,15440,19050,Complete,24.0
15440,13,M,Alabama,United States,33.17860185,-87.61596952,Search,15440,19050,Complete,61.7400016784668
50976,31,F,Alabama,United States,33.1150898,-87.54254028,Search,50976,63429,Complete,150.0
80668,15,M,Alabama,United States,33.1150898,-87.54254028,Search,80668,100553,Complete,57.270000457763672
66566,25,M,Bretagne,France,47.83679287,-1.705792584,Email,66566,82985,Complete,34.9900016784668
66566,25,M,Bretagne,France,47.83679287,-1.705792584,Email,66566,82985,Complete,59.950000762939446
4123,25,F,Minas Gerais,Brasil,-20.13435676,-44.85118803,Search,4123,5040,Complete,44.9900016784668
41835,46,M,Canarias,Spain,28.98007171,-13.56183942,Search,41835,51962,Complete,16.25
41835,46,M,Canarias,Spain,28.98007171,-13.56183942,Search,41835,51962,Complete,32.9900016784668
949,64,M,Minas Gerais,Brasil,-20.13435676,-44.85118803,Search,949,1187,Complete,25.0
949,64,M,Minas Gerais,Brasil,-20.13435676,-44.85118803,Search,949,1187,Complete,34.950000762939453
949,64,M,Minas Gerais,Brasil,-20.13435676,-44.85118803,Search,949,1186,Complete,54.950000762939446
75914,59,F,Minas Gerais,Brasil,-20.16250532,-44.90835009,Search,75914,94596,Complete,27.899999618530277
2528,31,M,Minas Gerais,Brasil,-20.16250532,-44.90835009,Facebook,2528,3124,Complete,45.0
92017,20,M,Minas Gerais,Brasil,-20.16250532,-44.90835009,Facebook,92017,114546,Complete,13.0
92017,20,M,Minas Gerais,Brasil,-20.16250532,-44.90835009,Facebook,92017,114545,Complete,59.9900016784668
92017,20,M,Minas Gerais,Brasil,-20.16250532,-44.90835009,Facebook,92017,114546,Complete,24.260000228881839
58050,68,F,Minas Gerais,Brasil,-20.11872085,-44.91704717,Email,58050,72280,Complete,20.0
58050,68,F,Minas Gerais,Brasil,-20.11872085,-44.91704717,Email,58050,72279,Complete,75.0
58050,68,F,Minas Gerais,Brasil,-20.11872085,-44.91704717,Email,58050,72281,Complete,195.77000427246091
77096,51,F,Minas Gerais,Brasil,-20.11872085,-44.91704717,Search,77096,96086,Complete,69.989997863769531
77096,51,F,Minas Gerais,Brasil,-20.11872085,-44.91704717,Search,77096,96086,Complete,166.99000549316406
84193,14,F,Hessen,Germany,50.41903414,8.631257599,Facebook,84193,104846,Complete,22.0
84193,14,F,Hessen,Germany,50.41903414,8.631257599,Facebook,84193,104846,Complete,89.989997863769531
84193,14,F,Hessen,Germany,50.41903414,8.631257599,Facebook,84193,104847,Complete,29.979999542236328
84193,14,F,Hessen,Germany,50.41903414,8.631257599,Facebook,84193,104847,Complete,39.9900016784668
84193,14,F,Hessen,Germany,50.41903414,8.631257599,Facebook,84193,104846,Complete,24.989999771118164
84193,14,F,Hessen,Germany,50.41903414,8.631257599,Facebook,84193,104847,Complete,65.4000015258789
90179,44,M,Hessen,Germany,50.41903414,8.631257599,Organic,90179,112288,Complete,32.450000762939453
85041,30,M,Bretagne,France,48.1203982,-1.597199444,Search,85041,105936,Complete,30.950000762939453
67368,45,M,Bretagne,France,48.10246773,-1.489245002,Search,67368,83983,Complete,29.989999771118164
10572,21,F,Bretagne,France,47.96198312,-1.84295079,Search,10572,12939,Complete,48.0
10572,21,F,Bretagne,France,47.96198312,-1.84295079,Search,10572,12939,Complete,16.5
10572,21,F,Bretagne,France,47.96198312,-1.84295079,Search,10572,12939,Complete,149.0
10572,21,F,Bretagne,France,47.96198312,-1.84295079,Search,10572,12939,Complete,21.950000762939453
46998,69,M,Bretagne,France,47.96198312,-1.84295079,Search,46998,58401,Complete,60.0
12637,70,M,Alabama,United States,34.61337915,-87.00970929,Organic,12637,15543,Complete,24.950000762939453
27237,15,F,Canarias,Spain,28.41431504,-13.87305007,Search,27237,33721,Complete,89.989997863769531
66586,36,F,Canarias,Spain,28.41431504,-13.87305007,Search,66586,83018,Complete,188.30000305175781
98855,30,M,Alabama,United States,34.76923514,-87.08750053,Email,98855,123082,Complete,28.0
60127,15,F,Canarias,Spain,28.27186062,-14.03054723,Facebook,60127,74906,Complete,52.0
72545,57,F,Alabama,United States,34.8230141,-87.66093753,Search,72545,90430,Complete,148.80000305175781
12530,37,M,Alabama,United States,34.8230141,-87.66093753,Organic,12530,15409,Complete,64.949996948242188
46965,33,F,Alabama,United States,34.44218232,-86.94239098,Search,46965,58365,Complete,6.5
46965,33,F,Alabama,United States,34.44218232,-86.94239098,Search,46965,58366,Complete,35.0
46965,33,F,Alabama,United States,34.44218232,-86.94239098,Search,46965,58365,Complete,78.0
46965,33,F,Alabama,United States,34.44218232,-86.94239098,Search,46965,58365,Complete,98.0
46965,33,F,Alabama,United States,34.44218232,-86.94239098,Search,46965,58365,Complete,270.0
46965,33,F,Alabama,United States,34.44218232,-86.94239098,Search,46965,58363,Complete,34.209999084472656
64137,19,F,Alabama,United States,34.44218232,-86.94239098,Organic,64137,79992,Complete,36.9900016784668
64137,19,F,Alabama,United States,34.44218232,-86.94239098,Organic,64137,79992,Complete,39.950000762939446
35316,63,F,Minas Gerais,Brasil,-19.87179967,-44.59062074,Search,35316,43744,Complete,159.99000549316406
